NOMBRE_PASO_PE;HORA;SOLAR;EOLICO;;;;;;
64;9;0.515543862;0.212978779;;;;;;
64;10;0.5828498;0.243218876;;;;;;
64;11;0.689526416;0.148447293;;;;;;
64;12;0.738475142;0.148890419;;;;;;
64;13;0.713765606;0.273599058;;;;;;
64;14;0.773693965;0.390106387;;;;;;
64;15;0.446458377;0.484277173;;;;;;
64;16;0.322327052;0.623614338;;;;;;
64;17;0.229601494;0.458649073;;;;;;
64;18;0.089771664;0.538111258;;;;;;
64;19;0.005093593;0.475354937;;;;;;
64;20;0;0.499604933;;;;;;
64;21;0;0.64556756;;;;;;
64;22;0;0.716441645;;;;;;
64;23;0;0.455701849;;;;;;
65;0;0;0.249582979;;;;;;
65;1;0;0.373287838;;;;;;
65;2;0;0.267424038;;;;;;
65;3;0;0.22145578;;;;;;
65;4;0;0.268712994;;;;;;
65;5;0;0.203677367;;;;;;
65;6;0.003098919;0.323103742;;;;;;
65;7;0.12471777;0.22521021;;;;;;
65;8;0.368517868;0.130461441;;;;;;
65;9;0.605224441;0.080379153;;;;;;
65;10;0.781610288;0.158293534;;;;;;
65;11;0.888420206;0.241180165;;;;;;
65;12;0.859104533;0.310688787;;;;;;
65;13;0.849096926;0.364614692;;;;;;
65;14;0.875521133;0.381828735;;;;;;
65;15;0.771680811;0.226075346;;;;;;
65;16;0.59444038;0.183506751;;;;;;
65;17;0.366065029;0.182794868;;;;;;
65;18;0.130076353;0.180389566;;;;;;
65;19;0.003149553;0.172597295;;;;;;
65;20;0;0.192829579;;;;;;
65;21;0;0.228452268;;;;;;
65;22;0;0.272581252;;;;;;
65;23;0;0.491059169;;;;;;
66;0;0;0.461258077;;;;;;
66;1;0;0.464140182;;;;;;
66;2;0;0.485817876;;;;;;
66;3;0;0.495055544;;;;;;
66;4;0;0.42653661;;;;;;
66;5;0;0.428081283;;;;;;
66;6;0.002853999;0.353770635;;;;;;
66;7;0.127849637;0.242366035;;;;;;
66;8;0.375286762;0.106267788;;;;;;
66;9;0.61282091;0.032385833;;;;;;
66;10;0.74435324;0.042384388;;;;;;
66;11;0.69491032;0.024577715;;;;;;
66;12;0.840356132;0.045962693;;;;;;
66;13;0.768143594;0.050424114;;;;;;
66;14;0.412256445;0.062194514;;;;;;
66;15;0.549862959;0.062205886;;;;;;
66;16;0.445712143;0.049065986;;;;;;
66;17;0.360486996;0.052949165;;;;;;
66;18;0.118272764;0.046467801;;;;;;
66;19;0.001227741;0.047607261;;;;;;
66;20;0;0.037153103;;;;;;
66;21;0;0.062829143;;;;;;
66;22;0;0.115874615;;;;;;
66;23;0;0.148591448;;;;;;
67;0;0;0.132141328;;;;;;
67;1;0;0.146520672;;;;;;
67;2;0;0.254420447;;;;;;
67;3;0;0.169888398;;;;;;
67;4;0;0.155509396;;;;;;
67;5;0;0.255866613;;;;;;
67;6;0.002684235;0.245078724;;;;;;
67;7;0.119864105;0.194646803;;;;;;
67;8;0.358022465;0.128527853;;;;;;
67;9;0.588760422;0.08241406;;;;;;
67;10;0.757689383;0.054248587;;;;;;
67;11;0.886680198;0.051102334;;;;;;
67;12;0.959827833;0.048088165;;;;;;
67;13;0.879768311;0.035243251;;;;;;
67;14;0.861478307;0.012310953;;;;;;
67;15;0.714984121;0.009085247;;;;;;
67;16;0.53514955;0.01062594;;;;;;
67;17;0.267778175;0.008461673;;;;;;
67;18;0.050106634;0.006493562;;;;;;
67;19;0.000331885;0.042630354;;;;;;
67;20;0;0.044719239;;;;;;
67;21;0;0.047659176;;;;;;
67;22;0;0.075374967;;;;;;
67;23;0;0.184613347;;;;;;
68;0;0;0.209856596;;;;;;
68;1;0;0.37169186;;;;;;
68;2;0;0.289592985;;;;;;
68;3;0;0.10257647;;;;;;
68;4;0;0.139341026;;;;;;
68;5;0;0.24681409;;;;;;
68;6;0.00024912;0.133622606;;;;;;
68;7;0.039671804;0.0542794;;;;;;
68;8;0.122897363;0.051169158;;;;;;
68;9;0.128796609;0.112478281;;;;;;
68;10;0.380529942;0.00937333;;;;;;
68;11;0.469935431;0.010091684;;;;;;
68;12;0.646792675;0.024467144;;;;;;
68;13;0.562843574;0.040360713;;;;;;
68;14;0.345990471;0.077341121;;;;;;
68;15;0.166834872;0.112980164;;;;;;
68;16;0.133639539;0.155684108;;;;;;
68;17;0.086084831;0.229160426;;;;;;
68;18;0.039894985;0.256196839;;;;;;
68;19;0.000854994;0.400913316;;;;;;
68;20;0;0.538029558;;;;;;
68;21;0;0.665570496;;;;;;
68;22;0;0.733765082;;;;;;
68;23;0;0.762157599;;;;;;
69;0;0;0.745270901;;;;;;
69;1;0;0.81533834;;;;;;
69;2;0;0.70888662;;;;;;
69;3;0;0.582919112;;;;;;
69;4;0;0.59778718;;;;;;
69;5;0;0.761876275;;;;;;
69;6;0.000609554;0.735103383;;;;;;
69;7;0.075808272;0.493302992;;;;;;
69;8;0.244291103;0.390846097;;;;;;
69;9;0.439369486;0.329108829;;;;;;
69;10;0.513498639;0.246717306;;;;;;
69;11;0.5268677;0.28629917;;;;;;
69;12;0.631128971;0.277548809;;;;;;
69;13;0.483042759;0.289460791;;;;;;
69;14;0.316424959;0.297950102;;;;;;
69;15;0.233646218;0.389335258;;;;;;
69;16;0.153890537;0.558220943;;;;;;
69;17;0.082614618;0.71331791;;;;;;
69;18;0.04306189;0.671851716;;;;;;
69;19;0.002081437;0.688340893;;;;;;
69;20;0;0.816401906;;;;;;
69;21;0;0.709019349;;;;;;
69;22;0;0.564967299;;;;;;
69;23;0;0.506904734;;;;;;
70;0;0;0.486645993;;;;;;
70;1;0;0.412019498;;;;;;
70;2;0;0.687129184;;;;;;
70;3;0;0.446846914;;;;;;
70;4;0;0.431115873;;;;;;
70;5;0;0.433464723;;;;;;
70;6;0.000236241;0.304364423;;;;;;
70;7;0.064796718;0.383619239;;;;;;
70;8;0.20122925;0.385094463;;;;;;
70;9;0.362305712;0.367947611;;;;;;
70;10;0.562501244;0.306927778;;;;;;
70;11;0.605780908;0.189871414;;;;;;
70;12;0.529246923;0.16680657;;;;;;
70;13;0.418844896;0.169370486;;;;;;
70;14;0.490431281;0.26736424;;;;;;
70;15;0.438527506;0.421682176;;;;;;
70;16;0.282093585;0.408850797;;;;;;
70;17;0.143351785;0.430711041;;;;;;
70;18;0.061402562;0.391766709;;;;;;
70;19;0.00028824;0.345279756;;;;;;
70;20;0;0.310826709;;;;;;
70;21;0;0.503002989;;;;;;
70;22;0;0.569097007;;;;;;
70;23;0;0.566697237;;;;;;
71;0;0;0.546144253;;;;;;
71;1;0;0.49371486;;;;;;
71;2;0;0.48856714;;;;;;
71;3;0;0.431764527;;;;;;
71;4;0;0.444175215;;;;;;
71;5;0;0.361638534;;;;;;
71;6;0.000798628;0.442381419;;;;;;
71;7;0.08830067;0.395242755;;;;;;
71;8;0.339333194;0.15376842;;;;;;
71;9;0.507060241;0.174838776;;;;;;
71;10;0.647243863;0.325984681;;;;;;
71;11;0.825892227;0.345624603;;;;;;
71;12;0.811147599;0.302998454;;;;;;
71;13;0.883614675;0.250908806;;;;;;
71;14;0.880755508;0.232005043;;;;;;
71;15;0.693884192;0.230185761;;;;;;
71;16;0.558571863;0.21444134;;;;;;
71;17;0.343773757;0.267857163;;;;;;
71;18;0.104502555;0.301418883;;;;;;
71;19;0.000858322;0.455939351;;;;;;
71;20;0;0.693549084;;;;;;
71;21;0;0.731581663;;;;;;
71;22;0;0.831033582;;;;;;
71;23;0;0.648176358;;;;;;
72;0;0;0.639639118;;;;;;
72;1;0;0.723419533;;;;;;
72;2;0;0.716034688;;;;;;
72;3;0;0.735439537;;;;;;
72;4;0;0.646239917;;;;;;
72;5;0;0.71970491;;;;;;
72;6;0.001549417;0.727006796;;;;;;
72;7;0.118927396;0.680058516;;;;;;
72;8;0.26485421;0.449416022;;;;;;
72;9;0.586881122;0.367448509;;;;;;
72;10;0.675482905;0.274050036;;;;;;
72;11;0.826829612;0.156041083;;;;;;
72;12;0.906778796;0.12215677;;;;;;
72;13;0.943942888;0.068912335;;;;;;
72;14;0.884420711;0.07197643;;;;;;
72;15;0.701457125;0.0697252;;;;;;
72;16;0.572673002;0.069415898;;;;;;
72;17;0.293700768;0.066931565;;;;;;
72;18;0.100560852;0.070482244;;;;;;
72;19;0.000757072;0.106617729;;;;;;
72;20;0;0.188658246;;;;;;
72;21;0;0.310403681;;;;;;
72;22;0;0.564022172;;;;;;
72;23;0;0.547542493;;;;;;
73;0;0;0.577467312;;;;;;
73;1;0;0.624343543;;;;;;
73;2;0;0.614752083;;;;;;
73;3;0;0.660521436;;;;;;
73;4;0;0.652243202;;;;;;
73;5;0;0.524304282;;;;;;
73;6;0.001020409;0.494766243;;;;;;
73;7;0.106322421;0.648033845;;;;;;
73;8;0.337646416;0.555037502;;;;;;
73;9;0.580254298;0.213070639;;;;;;
73;10;0.7586675;0.157990795;;;;;;
73;11;0.860151302;0.173784183;;;;;;
73;12;0.907453056;0.142797536;;;;;;
73;13;0.886615129;0.088001071;;;;;;
73;14;0.798353255;0.071050195;;;;;;
73;15;0.627201024;0.043424779;;;;;;
73;16;0.476411488;0.050804554;;;;;;
73;17;0.236035877;0.049466591;;;;;;
73;18;0.103469203;0.057507399;;;;;;
73;19;0.000604355;0.104242851;;;;;;
73;20;0;0.170535575;;;;;;
73;21;0;0.270614011;;;;;;
73;22;0;0.674787373;;;;;;
73;23;0;0.644727348;;;;;;
74;0;0;0.569466769;;;;;;
74;1;0;0.602252148;;;;;;
74;2;0;0.37401909;;;;;;
74;3;0;0.43566216;;;;;;
74;4;0;0.599882545;;;;;;
74;5;0;0.552076913;;;;;;
74;6;0.000693473;0.528082937;;;;;;
74;7;0.084147454;0.492162507;;;;;;
74;8;0.286498062;0.285813748;;;;;;
74;9;0.552611931;0.166112279;;;;;;
74;10;0.713754668;0.131675946;;;;;;
74;11;0.826322011;0.102785803;;;;;;
74;12;0.775778373;0.091572529;;;;;;
74;13;0.677165064;0.065022601;;;;;;
74;14;0.618586943;0.050616978;;;;;;
74;15;0.602899109;0.042769055;;;;;;
74;16;0.513721472;0.042951407;;;;;;
74;17;0.302425904;0.053561671;;;;;;
74;18;0.082997832;0.072506397;;;;;;
74;19;0.000351793;0.146722772;;;;;;
74;20;0;0.167306437;;;;;;
74;21;0;0.273627145;;;;;;
74;22;0;0.36425519;;;;;;
74;23;0;0.541186596;;;;;;
75;0;0;0.618189532;;;;;;
75;1;0;0.717442763;;;;;;
75;2;0;0.52292768;;;;;;
75;3;0;0.364963554;;;;;;
75;4;0;0.414849838;;;;;;
75;5;0;0.48804312;;;;;;
75;6;0.000719871;0.483885689;;;;;;
75;7;0.062773504;0.418142134;;;;;;
75;8;0.286346094;0.281830865;;;;;;
75;9;0.47405802;0.146644211;;;;;;
75;10;0.730920946;0.094019845;;;;;;
75;11;0.806386556;0.087358363;;;;;;
75;12;0.880822809;0.089197038;;;;;;
75;13;0.882086837;0.057294842;;;;;;
75;14;0.730427833;0.064664026;;;;;;
75;15;0.470578031;0.063269641;;;;;;
75;16;0.497233631;0.055547613;;;;;;
75;17;0.253768724;0.051145988;;;;;;
75;18;0.081827434;0.077982854;;;;;;
75;19;0.000296171;0.143681745;;;;;;
75;20;0;0.234764884;;;;;;
75;21;0;0.592619828;;;;;;
75;22;0;0.773404314;;;;;;
75;23;0;0.792191257;;;;;;
76;0;0;0.83832172;;;;;;
76;1;0;0.842557595;;;;;;
76;2;0;0.811738897;;;;;;
76;3;0;0.824526448;;;;;;
76;4;0;0.806602967;;;;;;
76;5;0;0.819937515;;;;;;
76;6;0.000581712;0.795717122;;;;;;
76;7;0.073085392;0.692778067;;;;;;
76;8;0.323911561;0.435758752;;;;;;
76;9;0.554141946;0.279193209;;;;;;
76;10;0.721432769;0.203019078;;;;;;
76;11;0.833544427;0.235436634;;;;;;
76;12;0.872037429;0.313761301;;;;;;
76;13;0.838696323;0.283626575;;;;;;
76;14;0.81701153;0.215153731;;;;;;
76;15;0.708065394;0.164217308;;;;;;
76;16;0.515497835;0.167736113;;;;;;
76;17;0.29516502;0.188933455;;;;;;
76;18;0.062057258;0.365361227;;;;;;
76;19;5.18E-05;0.598979716;;;;;;
76;20;0;0.825926306;;;;;;
76;21;0;0.861337577;;;;;;
76;22;0;0.89341833;;;;;;
76;23;0;0.926074688;;;;;;
77;0;0;0.88836017;;;;;;
77;1;0;0.931140175;;;;;;
77;2;0;0.846599398;;;;;;
77;3;0;0.733411226;;;;;;
77;4;0;0.818501489;;;;;;
77;5;0;0.955835309;;;;;;
77;6;4.00E-05;0.968015172;;;;;;
77;7;0.036940379;0.906357187;;;;;;
77;8;0.228895447;0.767353342;;;;;;
77;9;0.187339351;0.652919259;;;;;;
77;10;0.092219594;0.528327448;;;;;;
77;11;0.039103461;0.135009882;;;;;;
77;12;0.02457309;0.258760134;;;;;;
77;13;0.031990099;0.835396189;;;;;;
77;14;0.04804773;0.861774499;;;;;;
77;15;0.029833681;0.727833932;;;;;;
77;16;0.035575086;0.532650855;;;;;;
77;17;0.033949433;0.375832501;;;;;;
77;18;0.003748917;0.226877791;;;;;;
77;19;0;0.189261846;;;;;;
77;20;0;0.363676441;;;;;;
77;21;0;0.274132667;;;;;;
77;22;0;0.597129047;;;;;;
77;23;0;0.577216749;;;;;;
78;0;0;0.707152555;;;;;;
78;1;0;0.723708799;;;;;;
78;2;0;0.913901598;;;;;;
78;3;0;0.820680911;;;;;;
78;4;0;0.812289598;;;;;;
78;5;0;0.890733509;;;;;;
78;6;0.000334085;0.72656414;;;;;;
78;7;0.031790746;0.477921776;;;;;;
78;8;0.104969656;0.34842236;;;;;;
78;9;0.218584973;0.502546522;;;;;;
78;10;0.322141651;0.566609492;;;;;;
78;11;0.507095737;0.620956326;;;;;;
78;12;0.473978713;0.60311718;;;;;;
78;13;0.446188309;0.490276443;;;;;;
78;14;0.454852333;0.387800653;;;;;;
78;15;0.34773747;0.338273741;;;;;;
78;16;0.193540517;0.437294969;;;;;;
78;17;0.106894014;0.489456492;;;;;;
78;18;0.014949971;0.514980986;;;;;;
78;19;2.81E-05;0.635202202;;;;;;
78;20;0;0.517040764;;;;;;
78;21;0;0.579461539;;;;;;
78;22;0;0.680889958;;;;;;
78;23;0;0.817140543;;;;;;
79;0;0;0.741093263;;;;;;
79;1;0;0.766519409;;;;;;
79;2;0;0.780792325;;;;;;
79;3;0;0.657138379;;;;;;
79;4;0;0.647797188;;;;;;
79;5;0;0.540647616;;;;;;
79;6;0;0.619294732;;;;;;
79;7;0.00264066;0.569904247;;;;;;
79;8;0.011329671;0.529126361;;;;;;
79;9;0.053847703;0.600351536;;;;;;
79;10;0.123747558;0.533268247;;;;;;
79;11;0.127057993;0.422698005;;;;;;
79;12;0.125040726;0.312116015;;;;;;
79;13;0.14742806;0.185838219;;;;;;
79;14;0.186296768;0.269160381;;;;;;
79;15;0.12768623;0.306331437;;;;;;
79;16;0.117296088;0.381675879;;;;;;
79;17;0.048440455;0.360650806;;;;;;
79;18;0.014144983;0.402317126;;;;;;
79;19;0;0.321447;;;;;;
79;20;0;0.383292175;;;;;;
79;21;0;0.488320175;;;;;;
79;22;0;0.536463301;;;;;;
79;23;0;0.490594114;;;;;;
80;0;0;0.514015989;;;;;;
80;1;0;0.391993734;;;;;;
80;2;0;0.325445671;;;;;;
80;3;0;0.287262577;;;;;;
80;4;0;0.214024016;;;;;;
80;5;0;0.186399786;;;;;;
80;6;0;0.157802495;;;;;;
80;7;0.005681763;0.14520185;;;;;;
80;8;0.056166887;0.203403404;;;;;;
80;9;0.140097854;0.472137162;;;;;;
80;10;0.237093155;0.664099883;;;;;;
80;11;0.736228883;0.72909568;;;;;;
80;12;0.81519323;0.513706122;;;;;;
80;13;0.587701926;0.281465395;;;;;;
80;14;0.440536442;0.194434992;;;;;;
80;15;0.357978051;0.208532486;;;;;;
80;16;0.205345912;0.16156482;;;;;;
80;17;0.20455115;0.249876479;;;;;;
80;18;0.066857392;0.375530846;;;;;;
80;19;3.43E-05;0.365538418;;;;;;
80;20;0;0.402257022;;;;;;
80;21;0;0.428159274;;;;;;
80;22;0;0.475647699;;;;;;
80;23;0;0.402035555;;;;;;
81;0;0;0.195005128;;;;;;
81;1;0;0.158922075;;;;;;
81;2;0;0.092071359;;;;;;
81;3;0;0.073986173;;;;;;
81;4;0;0.06632656;;;;;;
81;5;0;0.072798582;;;;;;
81;6;0.000304013;0.065751548;;;;;;
81;7;0.066760669;0.075636132;;;;;;
81;8;0.322903741;0.04707785;;;;;;
81;9;0.571561221;0.037405448;;;;;;
81;10;0.736164495;0.065910045;;;;;;
81;11;0.785247462;0.078167844;;;;;;
81;12;0.656393509;0.100548433;;;;;;
81;13;0.73144889;0.068284221;;;;;;
81;14;0.582821326;0.085286597;;;;;;
81;15;0.577160201;0.065727682;;;;;;
81;16;0.410512892;0.052864695;;;;;;
81;17;0.212781424;0.054860779;;;;;;
81;18;0.058725929;0.02418348;;;;;;
81;19;4.02E-05;0.05356696;;;;;;
81;20;0;0.053616376;;;;;;
81;21;0;0.047813517;;;;;;
81;22;0;0.067758323;;;;;;
81;23;0;0.090826417;;;;;;
82;0;0;0.089484519;;;;;;
82;1;0;0.075465745;;;;;;
82;2;0;0.08248535;;;;;;
82;3;0;0.078907616;;;;;;
82;4;0;0.098314399;;;;;;
82;5;0;0.110588193;;;;;;
82;6;0.0002271;0.130624744;;;;;;
82;7;0.094384653;0.127334186;;;;;;
82;8;0.317435078;0.113118105;;;;;;
82;9;0.55108641;0.068185347;;;;;;
82;10;0.752156799;0.062025964;;;;;;
82;11;0.87481793;0.0382339;;;;;;
82;12;0.926448015;0.013792631;;;;;;
82;13;0.803841625;0.011598023;;;;;;
82;14;0.80813897;0.016302558;;;;;;
82;15;0.547504257;0.026205849;;;;;;
82;16;0.450029538;0.029096763;;;;;;
82;17;0.133871057;0.021921495;;;;;;
82;18;0.058912665;0.045177586;;;;;;
82;19;1.82E-05;0.040607118;;;;;;
82;20;0;0.066168314;;;;;;
82;21;0;0.147791268;;;;;;
82;22;0;0.253908041;;;;;;
82;23;0;0.267430581;;;;;;
83;0;0;0.299774204;;;;;;
83;1;0;0.324916219;;;;;;
83;2;0;0.265760585;;;;;;
83;3;0;0.336712248;;;;;;
83;4;0;0.355297679;;;;;;
83;5;0;0.467445756;;;;;;
83;6;0.000264542;0.511647286;;;;;;
83;7;0.080443172;0.398863678;;;;;;
83;8;0.297047312;0.168820044;;;;;;
83;9;0.515179802;0.077233117;;;;;;
83;10;0.695239249;0.038806066;;;;;;
83;11;0.828720376;0.065745331;;;;;;
83;12;0.653736382;0.174116008;;;;;;
83;13;0.72712705;0.305980825;;;;;;
83;14;0.718346462;0.336565865;;;;;;
83;15;0.497055053;0.413734455;;;;;;
83;16;0.365748501;0.493768183;;;;;;
83;17;0.243680804;0.570959613;;;;;;
83;18;0.035318459;0.577530449;;;;;;
83;19;2.40E-05;0.76223139;;;;;;
83;20;0;0.830034622;;;;;;
83;21;0;0.848908612;;;;;;
83;22;0;0.907886555;;;;;;
83;23;0;0.864225601;;;;;;
84;0;0;0.817582065;;;;;;
84;1;0;0.801755687;;;;;;
84;2;0;0.805814611;;;;;;
84;3;0;0.849327358;;;;;;
84;4;0;0.866126983;;;;;;
84;5;0;0.865375345;;;;;;
84;6;0;0.856152249;;;;;;
84;7;0.032231931;0.879595688;;;;;;
84;8;0.152687599;0.851500769;;;;;;
84;9;0.272450232;0.872456167;;;;;;
84;10;0.534988251;0.91173609;;;;;;
84;11;0.611631081;0.889130627;;;;;;
84;12;0.480234844;0.906729758;;;;;;
84;13;0.309608458;0.907256134;;;;;;
84;14;0.194027511;0.903284025;;;;;;
84;15;0.142770647;0.888863499;;;;;;
84;16;0.116223449;0.835151366;;;;;;
84;17;0.059252247;0.722936837;;;;;;
84;18;0.007932303;0.618068489;;;;;;
84;19;3.36E-06;0.687022712;;;;;;
84;20;0;0.666599618;;;;;;
84;21;0;0.719636354;;;;;;
84;22;0;0.745820633;;;;;;
84;23;0;0.646886483;;;;;;
85;0;0;0.756022531;;;;;;
85;1;0;0.780324764;;;;;;
85;2;0;0.82292412;;;;;;
85;3;0;0.832881584;;;;;;
85;4;0;0.875520463;;;;;;
85;5;0;0.900810115;;;;;;
85;6;0;0.909741178;;;;;;
85;7;0.021587377;0.888886947;;;;;;
85;8;0.073841547;0.918400758;;;;;;
85;9;0.138226877;0.939616582;;;;;;
85;10;0.274411842;0.941649188;;;;;;
85;11;0.301410655;0.934340272;;;;;;
85;12;0.322567209;0.920259416;;;;;;
85;13;0.328765199;0.92413121;;;;;;
85;14;0.179676879;0.951402985;;;;;;
85;15;0.171802007;0.951290168;;;;;;
85;16;0.113942651;0.963176323;;;;;;
85;17;0.061136937;0.967503851;;;;;;
85;18;0.015937671;0.960035127;;;;;;
85;19;1.31E-06;0.975847143;;;;;;
85;20;0;0.945688261;;;;;;
85;21;0;0.910625224;;;;;;
85;22;0;0.870101574;;;;;;
85;23;0;0.735210415;;;;;;
86;0;0;0.660247391;;;;;;
86;1;0;0.671111943;;;;;;
86;2;0;0.590073254;;;;;;
86;3;0;0.611897412;;;;;;
86;4;0;0.675835719;;;;;;
86;5;0;0.704729957;;;;;;
86;6;0;0.649259219;;;;;;
86;7;0.018030278;0.55279713;;;;;;
86;8;0.107721342;0.571527003;;;;;;
86;9;0.223345873;0.534238776;;;;;;
86;10;0.397467516;0.482342069;;;;;;
86;11;0.635319366;0.473465453;;;;;;
86;12;0.619342824;0.619339554;;;;;;
86;13;0.534694991;0.610180855;;;;;;
86;14;0.3609669;0.57605338;;;;;;
86;15;0.428987441;0.522654267;;;;;;
86;16;0.234789448;0.414889802;;;;;;
86;17;0.113406346;0.344546181;;;;;;
86;18;0.018245207;0.403187025;;;;;;
86;19;8.03E-06;0.617835122;;;;;;
86;20;0;0.651591434;;;;;;
86;21;0;0.593923301;;;;;;
86;22;0;0.763711065;;;;;;
86;23;0;0.719275223;;;;;;
87;0;0;0.666365684;;;;;;
87;1;0;0.619565519;;;;;;
87;2;0;0.653523471;;;;;;
87;3;0;0.721902372;;;;;;
87;4;0;0.652010396;;;;;;
87;5;0;0.482347972;;;;;;
87;6;5.33E-06;0.373184218;;;;;;
87;7;0.057228584;0.371663709;;;;;;
87;8;0.239172486;0.201457589;;;;;;
87;9;0.47508374;0.170102353;;;;;;
87;10;0.611527741;0.278581735;;;;;;
87;11;0.761837214;0.332730168;;;;;;
87;12;0.820288383;0.390541071;;;;;;
87;13;0.784959559;0.499319373;;;;;;
87;14;0.758536314;0.577442722;;;;;;
87;15;0.563278376;0.534359125;;;;;;
87;16;0.401326633;0.453445944;;;;;;
87;17;0.261443348;0.299115082;;;;;;
87;18;0.044954021;0.204077486;;;;;;
87;19;8.18E-06;0.178963881;;;;;;
87;20;0;0.174931061;;;;;;
87;21;0;0.131416425;;;;;;
87;22;0;0.10999558;;;;;;
87;23;0;0.077737984;;;;;;
88;0;0;0.056400405;;;;;;
88;1;0;0.04282849;;;;;;
88;2;0;0.029144035;;;;;;
88;3;0;0.026293679;;;;;;
88;4;0;0.042247512;;;;;;
88;5;0;0.047943717;;;;;;
88;6;6.33E-06;0.063559973;;;;;;
88;7;0.09552877;0.049595435;;;;;;
88;8;0.34514579;0.056016747;;;;;;
88;9;0.572339598;0.043471923;;;;;;
88;10;0.747595647;0.041040234;;;;;;
88;11;0.860110706;0.035949693;;;;;;
88;12;0.910109338;0.043168631;;;;;;
88;13;0.898562205;0.039481531;;;;;;
88;14;0.831329513;0.030849539;;;;;;
88;15;0.691895891;0.026804513;;;;;;
88;16;0.508700094;0.015832163;;;;;;
88;17;0.277362098;0.008906152;;;;;;
88;18;0.040519734;0.0109945;;;;;;
88;19;9.12E-07;0.039939686;;;;;;
88;20;0;0.044304408;;;;;;
88;21;0;0.053721476;;;;;;
88;22;0;0.047543281;;;;;;
88;23;0;0.042969003;;;;;;
89;0;0;0.065112139;;;;;;
89;1;0;0.125519835;;;;;;
89;2;0;0.189676111;;;;;;
89;3;0;0.205717848;;;;;;
89;4;0;0.200981317;;;;;;
89;5;0;0.160057047;;;;;;
89;6;9.92E-06;0.207032363;;;;;;
89;7;0.080233286;0.140539557;;;;;;
89;8;0.329942797;0.100374119;;;;;;
89;9;0.56351105;0.030842598;;;;;;
89;10;0.740386173;0.003240331;;;;;;
89;11;0.853001751;0.021310024;;;;;;
89;12;0.900474621;0.023864397;;;;;;
89;13;0.891340332;0.027790247;;;;;;
89;14;0.822777518;0.035920592;;;;;;
89;15;0.690426783;0.047620237;;;;;;
89;16;0.507108143;0.086666835;;;;;;
89;17;0.275894192;0.066391553;;;;;;
89;18;0.039787513;0.095498892;;;;;;
89;19;4.89E-07;0.159595996;;;;;;
89;20;0;0.334609318;;;;;;
89;21;0;0.54960254;;;;;;
89;22;0;0.725215826;;;;;;
89;23;0;0.843442277;;;;;;
90;0;0;0.821946871;;;;;;
90;1;0;0.792831048;;;;;;
90;2;0;0.713428739;;;;;;
90;3;0;0.790106066;;;;;;
90;4;0;0.696514486;;;;;;
90;5;0;0.539927667;;;;;;
90;6;0.000128194;0.531625458;;;;;;
90;7;0.068562177;0.605381558;;;;;;
90;8;0.261347541;0.351192702;;;;;;
90;9;0.449348913;0.143769524;;;;;;
90;10;0.694595681;0.093807516;;;;;;
90;11;0.858505535;0.065239021;;;;;;
90;12;0.870163786;0.044934302;;;;;;
90;13;0.766013076;0.043975201;;;;;;
90;14;0.80712209;0.045547246;;;;;;
90;15;0.662217329;0.057305421;;;;;;
90;16;0.477183589;0.086735801;;;;;;
90;17;0.253248939;0.139463874;;;;;;
90;18;0.033514589;0.215807648;;;;;;
90;19;2.77E-07;0.262524054;;;;;;
90;20;0;0.359627034;;;;;;
90;21;0;0.727428877;;;;;;
90;22;0;0.780771057;;;;;;
90;23;0;0.761558954;;;;;;
91;0;0;0.775642961;;;;;;
91;1;0;0.836171287;;;;;;
91;2;0;0.683753443;;;;;;
91;3;0;0.718088838;;;;;;
91;4;0;0.610784205;;;;;;
91;5;0;0.613520091;;;;;;
91;6;1.76E-05;0.567821464;;;;;;
91;7;0.060078694;0.510432722;;;;;;
91;8;0.231527335;0.429786442;;;;;;
91;9;0.434971699;0.257024476;;;;;;
91;10;0.460669018;0.201067175;;;;;;
91;11;0.564373223;0.199829878;;;;;;
91;12;0.718015241;0.256605395;;;;;;
91;13;0.747142933;0.279776583;;;;;;
91;14;0.625110989;0.301263039;;;;;;
91;15;0.481568473;0.342052222;;;;;;
91;16;0.258306727;0.364649624;;;;;;
91;17;0.05883988;0.31152882;;;;;;
91;18;0.009846942;0.454070946;;;;;;
91;19;0;0.556964725;;;;;;
91;20;0;0.732136139;;;;;;
91;21;0;0.829507945;;;;;;
91;22;0;0.892008258;;;;;;
91;23;0;0.929186939;;;;;;
92;0;0;0.689120694;;;;;;
92;1;0;0.615323343;;;;;;
92;2;0;0.808074774;;;;;;
92;3;0;0.792129904;;;;;;
92;4;0;0.750143481;;;;;;
92;5;0;0.605303736;;;;;;
92;6;0;0.673855471;;;;;;
92;7;0.001537933;0.539633265;;;;;;
92;8;0.009676371;0.584104011;;;;;;
92;9;0.020194432;0.674681924;;;;;;
92;10;0.04843309;0.425533778;;;;;;
92;11;0.045911419;0.126750934;;;;;;
92;12;0.079634918;0.429657503;;;;;;
92;13;0.051424475;0.834864548;;;;;;
92;14;0.113437634;0.321228407;;;;;;
92;15;0.196531053;0.067337111;;;;;;
92;16;0.24522489;0.121939595;;;;;;
92;17;0.130060859;0.089481324;;;;;;
92;18;0.030212278;0.058009368;;;;;;
92;19;0;0.042130281;;;;;;
92;20;0;0.118772582;;;;;;
92;21;0;0.167059582;;;;;;
92;22;0;0.202170512;;;;;;
92;23;0;0.142636565;;;;;;
