DEMANDA_TOTAL;FACTOR_SOLAR;FACTOR_EOLICO;POTENCIA_SOLAR;POTENCIA_EOLICA;DEMANDA_RESIDUAL;DEMANDA_RESIDUAL_POSITIVA
911;0;0.05800516;0;87.00774;823.99226;823.99226
868;0;0.041136735;0;61.7051025;806.2948975;806.2948975
829;0;0.035894374;0;53.841561;775.158439;775.158439
829;0;0.058623835;0;87.9357525;741.0642475;741.0642475
848;0;0.046643255;0;69.9648825;778.0351175;778.0351175
924;2.03E-05;0.03440313;0.005075;51.604695;872.39023;872.39023
1026;0.051717424;0.041918781;12.929356;62.8781715;950.1924725;950.1924725
1066;0.253790573;0.028117642;63.44764325;42.176463;960.3758938;960.3758938
1112;0.43616194;0.021106899;109.040485;31.6603485;971.2991665;971.2991665
1139;0.574245437;0.017323768;143.5613593;25.985652;969.4529888;969.4529888
1167;0.708505923;0.019227213;177.1264808;28.8408195;961.0326998;961.0326998
1180;0.751208997;0.02100434;187.8022493;31.50651;960.6912408;960.6912408
1167;0.728553272;0.029614953;182.138318;44.4224295;940.4392525;940.4392525
1153;0.578874752;0.033301437;144.718688;49.9521555;958.3291565;958.3291565
1133;0.451236733;0.030512692;112.8091833;45.769038;974.4217788;974.4217788
1137;0.328654634;0.02768156;82.1636585;41.52234;1013.314002;1013.314002
1136;0.061853482;0.047278167;15.4633705;70.9172505;1049.619379;1049.619379
1226;0.002073165;0.076270945;0.51829125;114.4064175;1111.075291;1111.075291
1356;0;0.113470972;0;170.206458;1185.793542;1185.793542
1363;0;0.148204275;0;222.3064125;1140.693588;1140.693588
1325;0;0.198743032;0;298.114548;1026.885452;1026.885452
1246;0;0.296295426;0;444.443139;801.556861;801.556861
1105;0;0.356408211;0;534.6123165;570.3876835;570.3876835
983;0;0.458980112;0;688.470168;294.529832;294.529832
908;0;0.351526317;0;527.2894755;380.7105245;380.7105245
848;0;0.317274315;0;475.9114725;372.0885275;372.0885275
815;0;0.281088098;0;421.632147;393.367853;393.367853
821;0;0.272531448;0;408.797172;412.202828;412.202828
869;0;0.138996827;0;208.4952405;660.5047595;660.5047595
939;0;0.154975885;0;232.4638275;706.5361725;706.5361725
1032;0.011284313;0.13163888;2.82107825;197.45832;831.7206018;831.7206018
1081;0.083314617;0.155338828;20.82865425;233.008242;827.1631038;827.1631038
1130;0.181093047;0.151479863;45.27326175;227.2197945;857.5069438;857.5069438
1161;0.238498028;0.100342306;59.624507;150.513459;950.862034;950.862034
1206;0.582710561;0.154773727;145.6776403;232.1605905;828.1617693;828.1617693
1190;0.791701429;0.247082707;197.9253573;370.6240605;621.4505823;621.4505823
1183;0.786580982;0.275222469;196.6452455;412.8337035;573.521051;573.521051
1168;0.718137713;0.261594768;179.5344283;392.392152;596.0734198;596.0734198
1166;0.566301866;0.261442217;141.5754665;392.1633255;632.261208;632.261208
1146;0.355082946;0.24763693;88.7707365;371.455395;685.7738685;685.7738685
1160;0.172418416;0.203188988;43.104604;304.783482;812.111914;812.111914
1241;0.006203292;0.227947408;1.550823;341.921112;897.528065;897.528065
1362;0;0.196250261;0;294.3753915;1067.624609;1067.624609
1372;0;0.138403815;0;207.6057225;1164.394278;1164.394278
1332;0;0.142927208;0;214.390812;1117.609188;1117.609188
1222;0;0.109343917;0;164.0158755;1057.984125;1057.984125
1122;0;0.112654149;0;168.9812235;953.0187765;953.0187765
990;0;0.086107026;0;129.160539;860.839461;860.839461
922;0;0.069807905;0;104.7118575;817.2881425;817.2881425
865;0;0.070828731;0;106.2430965;758.7569035;758.7569035
834;0;0.080446907;0;120.6703605;713.3296395;713.3296395
836;0;0.110917032;0;166.375548;669.624452;669.624452
872;0;0.119083459;0;178.6251885;693.3748115;693.3748115
946;5.29E-06;0.167623875;0.0013225;251.4358125;694.562865;694.562865
1030;0.046893921;0.210303612;11.72348025;315.455418;702.8211018;702.8211018
1077;0.296198167;0.252655696;74.04954175;378.983544;623.9669143;623.9669143
1100;0.507795992;0.178770982;126.948998;268.156473;704.894529;704.894529
1132;0.653899073;0.104387961;163.4747683;156.5819415;811.9432903;811.9432903
1187;0.740825898;0.149138523;185.2064745;223.7077845;778.085741;778.085741
1190;0.804507661;0.199195153;201.1269153;298.7927295;690.0803553;690.0803553
1179;0.733652106;0.210081402;183.4130265;315.122103;680.4648705;680.4648705
1169;0.67676389;0.196468103;169.1909725;294.7021545;705.106873;705.106873
1170;0.542669108;0.241071428;135.667277;361.607142;672.725581;672.725581
1144;0.364223796;0.200422402;91.055949;300.633603;752.310448;752.310448
1157;0.158776712;0.154857795;39.694178;232.2866925;885.0191295;885.0191295
1248;0.007364961;0.175268921;1.84124025;262.9033815;983.2553783;983.2553783
1377;0;0.183211606;0;274.817409;1102.182591;1102.182591
1362;0;0.207389445;0;311.0841675;1050.915833;1050.915833
1313;0;0.227609669;0;341.4145035;971.5854965;971.5854965
1240;0;0.208127892;0;312.191838;927.808162;927.808162
1120;0;0.217349289;0;326.0239335;793.9760665;793.9760665
1009;0;0.287371639;0;431.0574585;577.9425415;577.9425415
930;0;0.46504891;0;697.573365;232.426635;232.426635
872;0;0.492506983;0;738.7604745;133.2395255;133.2395255
833;0;0.548425214;0;822.637821;10.362179;10.362179
839;0;0.499073585;0;748.6103775;90.3896225;90.3896225
837;0;0.665783253;0;998.6748795;-161.6748795;0
874;5.90E-07;0.67024191;0.0001475;1005.362865;-131.3630125;0
880;0.033097401;0.657895682;8.27435025;986.843523;-115.1178733;0
910;0.168630787;0.620000359;42.15769675;930.0005385;-62.15823525;0
1002;0.439893245;0.652906619;109.9733113;979.3599285;-87.33323975;0
1010;0.504450025;0.639476692;126.1125063;959.215038;-75.32754425;0
1049;0.778897551;0.636700772;194.7243878;955.051158;-100.7755458;0
1055;0.843828623;0.661496708;210.9571558;992.245062;-148.2022178;0
1055;0.833027161;0.646234016;208.2567903;969.351024;-122.6078143;0
1023;0.747414892;0.581627196;186.853723;872.440794;-36.294517;0
1015;0.618790776;0.598044886;154.697694;897.067329;-36.765023;0
1013;0.4409785;0.585426515;110.244625;878.1397725;24.6156025;24.6156025
1036;0.14558686;0.590331873;36.396715;885.4978095;114.1054755;114.1054755
1160;0.004609243;0.604354613;1.15231075;906.5319195;252.3157698;252.3157698
1271;0;0.551453519;0;827.1802785;443.8197215;443.8197215
1257;0;0.540077402;0;810.116103;446.883897;446.883897
1220;0;0.464403939;0;696.6059085;523.3940915;523.3940915
1094;0;0.429689781;0;644.5346715;449.4653285;449.4653285
1031;0;0.340172527;0;510.2587905;520.7412095;520.7412095
943;0;0.290392272;0;435.588408;507.411592;507.411592
869;0;0.31781249;0;476.718735;392.281265;392.281265
813;0;0.326674954;0;490.012431;322.987569;322.987569
787;0;0.291160375;0;436.7405625;350.2594375;350.2594375
768;0;0.26073872;0;391.10808;376.89192;376.89192
768;0;0.246178002;0;369.267003;398.732997;398.732997
758;1.81E-06;0.223678415;0.0004525;335.5176225;422.481925;422.481925
725;0.059521229;0.182772709;14.88030725;274.1590635;435.9606293;435.9606293
757;0.299890408;0.162421752;74.972602;243.632628;438.39477;438.39477
821;0.537881198;0.095226022;134.4702995;142.839033;543.6906675;543.6906675
881;0.715712729;0.119549044;178.9281823;179.323566;522.7482518;522.7482518
918;0.79436758;0.133655605;198.591895;200.4834075;518.9246975;518.9246975
934;0.851388946;0.13393506;212.8472365;200.90259;520.2501735;520.2501735
946;0.844882648;0.126816449;211.220662;190.2246735;544.5546645;544.5546645
907;0.687970465;0.134437063;171.9926163;201.6555945;533.3517893;533.3517893
887;0.589655657;0.124363603;147.4139143;186.5454045;553.0406813;553.0406813
887;0.295461183;0.116351368;73.86529575;174.527052;638.6076523;638.6076523
919;0.050000928;0.123381752;12.500232;185.072628;721.42714;721.42714
1079;0.002216452;0.118682449;0.554113;178.0236735;900.4222135;900.4222135
1174;0;0.119737168;0;179.605752;994.394248;994.394248
1176;0;0.077859591;0;116.7893865;1059.210614;1059.210614
1152;0;0.06655969;0;99.839535;1052.160465;1052.160465
1077;0;0.073290942;0;109.936413;967.063587;967.063587
1020;0;0.062270723;0;93.4060845;926.5939155;926.5939155
965;0;0.082638851;0;123.9582765;841.0417235;841.0417235
895;0;0.066203914;0;99.305871;795.694129;795.694129
815;0;0.066088243;0;99.1323645;715.8676355;715.8676355
790;0;0.090956335;0;136.4345025;653.5654975;653.5654975
789;0;0.091556479;0;137.3347185;651.6652815;651.6652815
770;0;0.107040491;0;160.5607365;609.4392635;609.4392635
899;0;0.143056646;0;214.584969;684.415031;684.415031
867;0.012565183;0.162428292;3.14129575;243.642438;620.2162663;620.2162663
926;0.137504303;0.19500896;34.37607575;292.51344;599.1104843;599.1104843
969;0.458553277;0.210424255;114.6383193;315.6363825;538.7252983;538.7252983
1019;0.446891719;0.262437844;111.7229298;393.656766;513.6203043;513.6203043
1042;0.499073117;0.324237726;124.7682793;486.356589;430.8751318;430.8751318
1117;0.549449483;0.325962074;137.3623708;488.943111;490.6945183;490.6945183
1120;0.566670335;0.390935134;141.6675838;586.402701;391.9297153;391.9297153
1129;0.558133381;0.413661359;139.5333453;620.4920385;368.9746163;368.9746163
1099;0.62422133;0.433018353;156.0553325;649.5275295;293.417138;293.417138
1088;0.301614255;0.399467745;75.40356375;599.2016175;413.3948188;413.3948188
1101;0.108101853;0.340250601;27.02546325;510.3759015;563.5986353;563.5986353
1252;0.00401955;0.281957171;1.0048875;422.9357565;828.059356;828.059356
1376;0;0.285545966;0;428.318949;947.681051;947.681051
1354;0;0.272717372;0;409.076058;944.923942;944.923942
1342;0;0.23612334;0;354.18501;987.81499;987.81499
1222;0;0.218448243;0;327.6723645;894.3276355;894.3276355
1098;0;0.225086207;0;337.6293105;760.3706895;760.3706895
983;0;0.166301612;0;249.452418;733.547582;733.547582
923;0;0.167426713;0;251.1400695;671.8599305;671.8599305
840;0;0.177822855;0;266.7342825;573.2657175;573.2657175
821;0;0.160733222;0;241.099833;579.900167;579.900167
818;0;0.130668558;0;196.002837;621.997163;621.997163
836;0;0.157193665;0;235.7904975;600.2095025;600.2095025
933;4.90E-06;0.146883781;0.001225;220.3256715;712.6731035;712.6731035
1036;0.041183623;0.164117138;10.29590575;246.175707;779.5283873;779.5283873
1070;0.321742186;0.112059442;80.4355465;168.089163;821.4752905;821.4752905
1127;0.38955883;0.074249791;97.3897075;111.3746865;918.235606;918.235606
1156;0.435727031;0.078541224;108.9317578;117.811836;929.2564063;929.2564063
1213;0.801233169;0.044522356;200.3082923;66.783534;945.9081738;945.9081738
1189;0.788864338;0.038789493;197.2160845;58.1842395;933.599676;933.599676
1182;0.730559258;0.042288377;182.6398145;63.4325655;935.92762;935.92762
1157;0.534967347;0.055985694;133.7418368;83.978541;939.2796223;939.2796223
1141;0.423265696;0.057867188;105.816424;86.800782;948.382794;948.382794
1131;0.262067966;0.070699384;65.5169915;106.049076;959.4339325;959.4339325
1139;0.078944893;0.063795471;19.73622325;95.6932065;1023.57057;1023.57057
1290;0.002295333;0.058622068;0.57383325;87.933102;1201.493065;1201.493065
1409;0;0.162946557;0;244.4198355;1164.580165;1164.580165
1416;0;0.223321632;0;334.982448;1081.017552;1081.017552
1398;0;0.202249345;0;303.3740175;1094.625983;1094.625983
1297;0;0.212716618;0;319.074927;977.925073;977.925073
1162;0;0.202516339;0;303.7745085;858.2254915;858.2254915
1044;0;0.25323284;0;379.84926;664.15074;664.15074
944;0;0.277360678;0;416.041017;527.958983;527.958983
889;0;0.236065885;0;354.0988275;534.9011725;534.9011725
859;0;0.180917442;0;271.376163;587.623837;587.623837
855;0;0.15958688;0;239.38032;615.61968;615.61968
872;0;0.220625413;0;330.9381195;541.0618805;541.0618805
969;0;0.213439765;0;320.1596475;648.8403525;648.8403525
1104;0.029908388;0.206760523;7.477097;310.1407845;786.3821185;786.3821185
1157;0.21905688;0.259518191;54.76422;389.2772865;712.9584935;712.9584935
1192;0.414500483;0.126309053;103.6251208;189.4635795;898.9112998;898.9112998
1230;0.681791587;0.080149207;170.4478968;120.2238105;939.3282928;939.3282928
1237;0.818487869;0.082268089;204.6219673;123.4021335;908.9758993;908.9758993
1245;0.867899916;0.063787064;216.974979;95.680596;932.344425;932.344425
1217;0.857876009;0.051552018;214.4690023;77.328027;925.2029708;925.2029708
1198;0.763106214;0.036470169;190.7765535;54.7052535;952.518193;952.518193
1184;0.428778229;0.048981446;107.1945573;73.472169;1003.333274;1003.333274
1169;0.137510082;0.063673154;34.3775205;95.509731;1039.112749;1039.112749
1183;0.03744472;0.081493622;9.36118;122.240433;1051.398387;1051.398387
1287;0.000476331;0.195542455;0.11908275;293.3136825;993.5672348;993.5672348
1433;0;0.349122414;0;523.683621;909.316379;909.316379
1438;0;0.350724437;0;526.0866555;911.9133445;911.9133445
1420;0;0.386811691;0;580.2175365;839.7824635;839.7824635
1338;0;0.398813824;0;598.220736;739.779264;739.779264
1218;0;0.363864377;0;545.7965655;672.2034345;672.2034345
1046;0;0.295868602;0;443.802903;602.197097;602.197097
969;0;0.274089855;0;411.1347825;557.8652175;557.8652175
883;0;0.232848595;0;349.2728925;533.7271075;533.7271075
864;0;0.146380809;0;219.5712135;644.4287865;644.4287865
861;0;0.198959536;0;298.439304;562.560696;562.560696
868;0;0.176571774;0;264.857661;603.142339;603.142339
983;0;0.177047338;0;265.571007;717.428993;717.428993
1098;0.008201639;0.140619559;2.05040975;210.9293385;885.0202518;885.0202518
1135;0.098842872;0.139130834;24.710718;208.696251;901.593031;901.593031
1200;0.245676071;0.125552354;61.41901775;188.328531;950.2524513;950.2524513
1198;0.318928022;0.144819166;79.7320055;217.228749;901.0392455;901.0392455
1284;0.464577214;0.130023834;116.1443035;195.035751;972.8199455;972.8199455
1301;0.507745204;0.156846136;126.936301;235.269204;938.794495;938.794495
1279;0.625804603;0.190387873;156.4511508;285.5818095;836.9670398;836.9670398
1268;0.523594623;0.324321834;130.8986558;486.482751;650.6185933;650.6185933
1264;0.541884876;0.373150596;135.471219;559.725894;568.802887;568.802887
1202;0.367239217;0.632999953;91.80980425;949.4999295;160.6902663;160.6902663
1214;0.132610168;0.495032005;33.152542;742.5480075;438.2994505;438.2994505
1304;0.002001596;0.450468165;0.500399;675.7022475;627.7973535;627.7973535
1447;0;0.464594995;0;696.8924925;750.1075075;750.1075075
1461;0;0.508921738;0;763.382607;697.617393;697.617393
1452;0;0.62649561;0;939.743415;512.256585;512.256585
1373;0;0.695374902;0;1043.062353;329.937647;329.937647
1266;0;0.751577061;0;1127.365592;138.6344085;138.6344085
1087;0;0.764267363;0;1146.401045;-59.4010445;0
994;0;0.748687027;0;1123.030541;-129.0305405;0
925;0;0.643710022;0;965.565033;-40.565033;0
888;0;0.674024346;0;1011.036519;-123.036519;0
882;0;0.630324939;0;945.4874085;-63.4874085;0
907;0;0.589558579;0;884.3378685;22.6621315;22.6621315
1007;0;0.438790443;0;658.1856645;348.8143355;348.8143355
1112;0.037299305;0.310820039;9.32482625;466.2300585;636.4451153;636.4451153
1161;0.271040194;0.230312043;67.7600485;345.4680645;747.771887;747.771887
1212;0.536128846;0.122672867;134.0322115;184.0093005;893.958488;893.958488
1234;0.663655769;0.13879042;165.9139423;208.18563;859.9004278;859.9004278
1250;0.793296083;0.122741519;198.3240208;184.1122785;867.5637008;867.5637008
1252;0.765806245;0.107717015;191.4515613;161.5755225;898.9729163;898.9729163
1233;0.743703019;0.091565109;185.9257548;137.3476635;909.7265818;909.7265818
1236;0.668753828;0.08839256;167.188457;132.58884;936.222703;936.222703
1204;0.558301614;0.079452773;139.5754035;119.1791595;945.245437;945.245437
1191;0.375387711;0.076778487;93.84692775;115.1677305;981.9853418;981.9853418
1203;0.115667186;0.076545237;28.9167965;114.8178555;1059.265348;1059.265348
1303;0.001968804;0.128578462;0.492201;192.867693;1109.640106;1109.640106
1424;0;0.231038625;0;346.5579375;1077.442063;1077.442063
1445;0;0.266035526;0;399.053289;1045.946711;1045.946711
1399;0;0.274829847;0;412.2447705;986.7552295;986.7552295
1344;0;0.421799897;0;632.6998455;711.3001545;711.3001545
1240;0;0.326193635;0;489.2904525;750.7095475;750.7095475
1055;0;0.270979315;0;406.4689725;648.5310275;648.5310275
1007;0;0.351090976;0;526.636464;480.363536;480.363536
919;0;0.297961713;0;446.9425695;472.0574305;472.0574305
873;0;0.275845952;0;413.768928;459.231072;459.231072
855;0;0.265486869;0;398.2303035;456.7696965;456.7696965
870;0;0.265994567;0;398.9918505;471.0081495;471.0081495
918;0;0.269262836;0;403.894254;514.105746;514.105746
948;0.004441616;0.183638686;1.110404;275.458029;671.431567;671.431567
994;0.021339503;0.241225071;5.33487575;361.8376065;626.8275178;626.8275178
1074;0.088942384;0.186440249;22.235596;279.6603735;772.1040305;772.1040305
1137;0.156700949;0.101107492;39.17523725;151.661238;946.1635248;946.1635248
1193;0.198201501;0.096481718;49.55037525;144.722577;998.7270478;998.7270478
1173;0.395983388;0.101996019;98.995847;152.9940285;921.0101245;921.0101245
1199;0.230053794;0.132766373;57.5134485;199.1495595;942.336992;942.336992
1189;0.192336178;0.128879247;48.0840445;193.3188705;947.597085;947.597085
1189;0.112588482;0.154665731;28.1471205;231.9985965;928.854283;928.854283
1190;0.115871106;0.192520315;28.9677765;288.7804725;872.251751;872.251751
1216;0.026583849;0.275378684;6.64596225;413.068026;796.2860118;796.2860118
1384;0.000120377;0.289343681;0.03009425;434.0155215;949.9543843;949.9543843
1391;0;0.33837208;0;507.55812;883.44188;883.44188
1402;0;0.326575476;0;489.863214;912.136786;912.136786
1355;0;0.348184355;0;522.2765325;832.7234675;832.7234675
1246;0;0.281509666;0;422.264499;823.735501;823.735501
1159;0;0.191286825;0;286.9302375;872.0697625;872.0697625
1073;0;0.19639718;0;294.59577;778.40423;778.40423
977;0;0.173723845;0;260.5857675;716.4142325;716.4142325
894;0;0.196909535;0;295.3643025;598.6356975;598.6356975
844;0;0.19206908;0;288.10362;555.89638;555.89638
837;0;0.270159998;0;405.239997;431.760003;431.760003
821;0;0.220278685;0;330.4180275;490.5819725;490.5819725
805;0;0.196436115;0;294.6541725;510.3458275;510.3458275
797;0.005009644;0.147394674;1.252411;221.092011;574.655578;574.655578
819;0.138117104;0.149616909;34.529276;224.4253635;560.0453605;560.0453605
947;0.184652952;0.13221999;46.163238;198.329985;702.506777;702.506777
976;0.319800101;0.190091526;79.95002525;285.137289;610.9126858;610.9126858
1013;0.273749411;0.244146713;68.43735275;366.2200695;578.3425778;578.3425778
1081;0.507455195;0.337244438;126.8637988;505.866657;448.2695443;448.2695443
1133;0.634294026;0.50373945;158.5735065;755.609175;218.8173185;218.8173185
1050;0.409984823;0.512469046;102.4962058;768.703569;178.8002253;178.8002253
1044;0.180916072;0.539508484;45.229018;809.262726;189.508256;189.508256
1037;0.192954474;0.503497903;48.2386185;755.2468545;233.514527;233.514527
1061;0.042600286;0.279926816;10.6500715;419.890224;630.4597045;630.4597045
1253;0.000848143;0.215332347;0.21203575;322.9985205;929.7894438;929.7894438
1333;0;0.192840937;0;289.2614055;1043.738595;1043.738595
1344;0;0.252102456;0;378.153684;965.846316;965.846316
1330;0;0.189048972;0;283.573458;1046.426542;1046.426542
1270;0;0.186905437;0;280.3581555;989.6418445;989.6418445
1165;0;0.207645094;0;311.467641;853.532359;853.532359
1054;0;0.170282647;0;255.4239705;798.5760295;798.5760295
948;0;0.226532115;0;339.7981725;608.2018275;608.2018275
879;0;0.340317832;0;510.476748;368.523252;368.523252
857;0;0.382719882;0;574.079823;282.920177;282.920177
844;0;0.44723644;0;670.85466;173.14534;173.14534
877;0;0.469153748;0;703.730622;173.269378;173.269378
